manifest_schema_version,generation_id,code_environment_fingerprint,code_sha,git_tracked_worktree_dirty,git_tracked_diff_sha256,benchmark_source_sha256,active_project_path,project_toml_sha256,manifest_toml_present,manifest_toml_sha256,julia_version,julia_threads,cpu_name,architecture,kernel,cpu_threads,smoke,repeats,synthetic_k,fixed_toy_k,genome_length,source_read_length,coverage,error_rate,fixture_seed,window_bases,frontier_work_limit,linear_10k_500_max_p95_ms,linear_10k_500_max_p95_slowdown,accuracy_metric_used,affordability_check_enforced,linear_10k_500_p95_ms,linear_2001_500_p95_ms,linear_10k_500_p95_slowdown,linear_10k_500_affordable,summary_sha256,replicates_sha256,png_sha256,svg_sha256
1,3f881cd744a93d030610676bdfd863d25f99c6e8b8b06bff34d1ae5efa6822c4,82d521f87ab15234678130ea0da4f353bdb43dfd132e81750e7ed2d5cc97dc4a,20400a02027daa3f8b8070ae8a25002ecb12a778,false,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ca4a13d214ad67e8c9c84bb6f10b5d37ccdc30786bfc9398e0d8fcf2c0417d1e,/Users/cameronprybol/workspace/Mycelia/.worktrees/td-jt7r-2-branching-frontier/Project.toml,d1f7b1d61216c1de6b385afe6e7b8c6740b5b7c7285ee18cee09cd74fef994ac,true,bd814ac9d374e22d43fc391f243e1527041728f5cacf2ca7b071cc25b52e09e3,1.10.10,1,apple-m1,aarch64,Darwin,6,false,5,9,31,2000,1200,8,0.05,42,250;500;1200,300000,1000.0,3.0,false,true,328.71860820000006,373.700917,0.8796301888657128,true,c090bdfb7c5853dd163b73945132368277de24be6e8590c383b679bfb5363ca0,3356981326e955d1deb93186f1c784316dc87151922fb0e378a2c5dccb84b8bf,06f91117c2fe40622c7c833dc23863fa70e31022bad47b3d0a1887700c1c54a1,714e16ac080bf40dd5b68b2f7e625d452c899428c286ea015c657511681d6685
